route_id,origin_latitude,origin_longitude,dest_latitude,dest_longitude,duration,distance,route_type,error_description,test_code,test_error_description,duration_min,route_factor
201,38.75428118224939,-9.198394708875316,38.78123051749913,-9.162462261875678,1315.0,6.355,safest,,,,21.916666666666668,1.385066666666667
203,38.75877273812435,-9.198394708875316,38.7228402911247,-9.171445373625588,1430.7,6.846,shortest,,,,23.845000000000002,1.50148
203,38.75877273812435,-9.198394708875316,38.7228402911247,-9.171445373625588,1430.7,6.846,balanced,,,,23.845000000000002,1.50148
203,38.75877273812435,-9.198394708875316,38.7228402911247,-9.171445373625588,1605.0,7.696,safest,,,,26.75,1.68568
205,38.75877273812435,-9.198394708875316,38.78572207337409,-9.162462261875678,1441.2,6.541,shortest,,,,24.02,1.48408
205,38.75877273812435,-9.198394708875316,38.78572207337409,-9.162462261875678,1441.2,6.541,balanced,,,,24.02,1.48408
205,38.75877273812435,-9.198394708875316,38.78572207337409,-9.162462261875678,1455.6,6.626,safest,,,,24.259999999999998,1.50048
229,38.71834873524974,-9.19390315300036,38.74529807049948,-9.157970706000723,1405.8,6.567,shortest,,,,23.43,1.46256
229,38.71834873524974,-9.19390315300036,38.74529807049948,-9.157970706000723,1405.8,6.567,balanced,,,,23.43,1.46256
229,38.71834873524974,-9.19390315300036,38.74529807049948,-9.157970706000723,1651.0,7.251,safest,,,,27.516666666666666,1.6807466666666664
237,38.72733184699965,-9.19390315300036,38.72733184699965,-9.148987594250814,1211.1,5.912,shortest,,,,20.185,1.28036
237,38.72733184699965,-9.19390315300036,38.72733184699965,-9.148987594250814,1211.1,5.912,balanced,,,,20.185,1.28036
237,38.72733184699965,-9.19390315300036,38.72733184699965,-9.148987594250814,1334.9,6.545,safest,,,,22.248333333333335,1.4135333333333335
245,38.73631495874957,-9.19390315300036,38.763264293999306,-9.157970706000723,1511.7,7.26,shortest,,,,25.195,1.5886
245,38.73631495874957,-9.19390315300036,38.763264293999306,-9.157970706000723,1511.7,7.26,balanced,,,,25.195,1.5886
245,38.73631495874957,-9.19390315300036,38.763264293999306,-9.157970706000723,1704.1,8.148,safest,,,,28.401666666666664,1.7879066666666665
249,38.74080651462452,-9.19390315300036,38.713857179374784,-9.157970706000723,1465.4,6.968,shortest,,,,24.423333333333336,1.5343733333333334
249,38.74080651462452,-9.19390315300036,38.713857179374784,-9.157970706000723,1465.4,6.968,balanced,,,,24.423333333333336,1.5343733333333334
249,38.74080651462452,-9.19390315300036,38.713857179374784,-9.157970706000723,1561.8,7.311,safest,,,,26.029999999999998,1.62608
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,1168.4,5.819,shortest,,,,19.473333333333336,1.2444533333333334
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,1168.4,5.819,balanced,,,,19.473333333333336,1.2444533333333334
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,1226.1,5.96,safest,,,,20.435,1.2942
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,1211.2,5.861,shortest,,,,20.186666666666667,1.2763466666666665
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,1211.2,5.861,balanced,,,,20.186666666666667,1.2763466666666665
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,1244.1,5.891,safest,,,,20.735,1.3006799999999998
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,1263.1,6.247,shortest,,,,21.051666666666666,1.3418266666666665
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,1263.1,6.247,balanced,,,,21.051666666666666,1.3418266666666665
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,1319.3,6.285,safest,,,,21.988333333333333,1.3823333333333334
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,1589.1,7.544,shortest,,,,26.485,1.6629199999999997
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,1609.6,8.015,balanced,,,,26.826666666666664,1.7142666666666666
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,1863.5,8.743,safest,,,,31.058333333333334,1.9417733333333334
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,1779.5,7.969,shortest,,,,29.658333333333335,1.8238533333333335
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,1789.4,7.997,balanced,,,,29.823333333333334,1.8326933333333333
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,1970.4,8.55,safest,,,,32.84,1.9976000000000003
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,1019.4,4.92,shortest,,,,16.99,1.0732
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,1019.4,4.92,balanced,,,,16.99,1.0732
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,1045.5,5.017,safest,,,,17.425,1.09836
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,1028.1,5.059,shortest,,,,17.134999999999998,1.09012
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,1028.1,5.059,balanced,,,,17.134999999999998,1.09012
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,1028.1,5.059,safest,,,,17.134999999999998,1.09012
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,1282.0,6.25,shortest,,,,21.366666666666667,1.3546666666666667
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,1282.0,6.25,balanced,,,,21.366666666666667,1.3546666666666667
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,1318.0,6.289,safest,,,,21.966666666666665,1.3817866666666665
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,901.9,4.437,shortest,,,,15.031666666666666,0.9562266666666668
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,901.9,4.437,balanced,,,,15.031666666666666,0.9562266666666668
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,901.9,4.437,safest,,,,15.031666666666666,0.9562266666666668
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,1400.9,6.836,shortest,,,,23.348333333333336,1.4808133333333335
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,1400.9,6.836,balanced,,,,23.348333333333336,1.4808133333333335
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,1552.4,7.726,safest,,,,25.873333333333335,1.6530133333333334
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,1316.7,6.439,shortest,,,,21.945,1.3929200000000002
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,1316.7,6.439,balanced,,,,21.945,1.3929200000000002
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,1379.4,6.846,safest,,,,22.990000000000002,1.4672800000000001
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,1269.2,6.152,shortest,,,,21.153333333333332,1.3382933333333331
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,1269.2,6.152,balanced,,,,21.153333333333332,1.3382933333333331
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,1280.7,6.36,safest,,,,21.345000000000002,1.3626
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,1266.1,6.093,shortest,,,,21.101666666666667,1.3315066666666666
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,1266.1,6.093,balanced,,,,21.101666666666667,1.3315066666666666
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,1340.5,6.402,safest,,,,22.341666666666665,1.4058266666666666
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,1187.5,5.642,shortest,,,,19.791666666666668,1.2430266666666667
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,1197.4,5.671,balanced,,,,19.956666666666667,1.2519466666666668
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,1542.1,6.68,safest,,,,25.701666666666664,1.5624666666666664
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,1215.6,5.696,shortest,,,,20.259999999999998,1.2660799999999999
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,1250.3,5.743,balanced,,,,20.83833333333333,1.2929733333333333
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,1273.8,5.946,safest,,,,21.23,1.3248799999999998
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,1081.5,5.382,shortest,,,,18.025,1.15156
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,1091.4,5.41,balanced,,,,18.19,1.1604
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,1416.6,6.981,safest,,,,23.61,1.50288
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,1278.9,6.281,shortest,,,,21.315,1.35508
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,1412.5,6.806,balanced,,,,23.541666666666668,1.4861466666666667
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,1742.7,8.109,safest,,,,29.045,1.81052
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,1217.4,6.021,shortest,,,,20.290000000000003,1.2932800000000002
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,1217.4,6.021,balanced,,,,20.290000000000003,1.2932800000000002
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,1239.0,6.094,safest,,,,20.65,1.31352
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,1250.4,6.135,shortest,,,,20.84,1.3244
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,1250.4,6.135,balanced,,,,20.84,1.3244
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,1314.7,6.425,safest,,,,21.91166666666667,1.3904666666666667
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,1164.4,5.822,shortest,,,,19.40666666666667,1.2420266666666668
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,1174.5,5.851,balanced,,,,19.575,1.25108
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,1253.0,6.198,safest,,,,20.883333333333333,1.3311733333333333
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,1315.2,6.3,shortest,,,,21.92,1.3808
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,1325.1,6.328,balanced,,,,22.084999999999997,1.38964
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,1424.4,6.648,safest,,,,23.740000000000002,1.48144
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,1129.1,5.473,shortest,,,,18.81833333333333,1.1905733333333333
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,1164.9,5.631,balanced,,,,19.415000000000003,1.2270800000000002
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,1395.5,6.746,safest,,,,23.258333333333333,1.4700133333333334
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,1189.6,5.627,shortest,,,,19.826666666666664,1.2432266666666667
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,1189.6,5.627,balanced,,,,19.826666666666664,1.2432266666666667
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,1414.4,6.365,safest,,,,23.573333333333334,1.4521333333333333
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,1438.1,7.186,shortest,,,,23.96833333333333,1.5336133333333333
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,1438.1,7.186,balanced,,,,23.96833333333333,1.5336133333333333
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,1580.2,7.747,safest,,,,26.336666666666666,1.6732266666666666
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,1120.5,5.242,shortest,,,,18.675,1.16636
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,1131.1,5.425,balanced,,,,18.851666666666667,1.1880666666666666
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,1237.3,6.066,safest,,,,20.621666666666666,1.3101466666666668
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,1683.5,6.729,shortest,,,,28.058333333333334,1.6606533333333333
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,1735.7,6.804,balanced,,,,28.928333333333335,1.7014533333333335
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,1845.2,7.0,safest,,,,30.753333333333334,1.7901333333333334
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,1295.3,6.266,shortest,,,,21.58833333333333,1.3648133333333332
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,1295.3,6.266,balanced,,,,21.58833333333333,1.3648133333333332
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,1321.2,6.301,safest,,,,22.02,1.38488
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,1148.0,5.1,shortest,,,,19.133333333333333,1.1733333333333333
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,1148.0,5.1,balanced,,,,19.133333333333333,1.1733333333333333
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,1153.1,5.126,safest,,,,19.21833333333333,1.1788133333333333
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,1431.0,7.036,shortest,,,,23.85,1.51688
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,1431.0,7.036,balanced,,,,23.85,1.51688
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,1432.7,7.044,safest,,,,23.878333333333334,1.5186533333333334
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,1097.5,5.104,shortest,,,,18.291666666666668,1.1399866666666667
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,1097.5,5.104,balanced,,,,18.291666666666668,1.1399866666666667
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,1097.5,5.104,safest,,,,18.291666666666668,1.1399866666666667
639,38.7228402911247,-9.166953817750631,38.75877273812435,-9.140004482500904,1277.8,6.122,shortest,,,,21.296666666666667,1.3416266666666667
639,38.7228402911247,-9.166953817750631,38.75877273812435,-9.140004482500904,1324.1,6.178,balanced,,,,22.06833333333333,1.3769733333333332
639,38.7228402911247,-9.166953817750631,38.75877273812435,-9.140004482500904,1568.3,6.895,safest,,,,26.138333333333332,1.5971333333333333
673,38.75428118224939,-9.166953817750631,38.75428118224939,-9.122038259001084,1307.6,6.149,shortest,,,,21.793333333333333,1.3636533333333332
673,38.75428118224939,-9.166953817750631,38.75428118224939,-9.122038259001084,1307.6,6.149,balanced,,,,21.793333333333333,1.3636533333333332
673,38.75428118224939,-9.166953817750631,38.75428118224939,-9.122038259001084,1319.2,6.207,safest,,,,21.986666666666668,1.3760266666666667
679,38.763264293999306,-9.166953817750631,38.763264293999306,-9.122038259001084,1149.1,5.645,shortest,,,,19.151666666666664,1.2176666666666667
679,38.763264293999306,-9.166953817750631,38.763264293999306,-9.122038259001084,1149.1,5.645,balanced,,,,19.151666666666664,1.2176666666666667
679,38.763264293999306,-9.166953817750631,38.763264293999306,-9.122038259001084,1149.1,5.645,safest,,,,19.151666666666664,1.2176666666666667
708,38.7228402911247,-9.162462261875678,38.75877273812435,-9.13551292662595,1303.6,6.377,shortest,,,,21.726666666666667,1.3792266666666668
708,38.7228402911247,-9.162462261875678,38.75877273812435,-9.13551292662595,1349.0,6.53,balanced,,,,22.483333333333334,1.4217333333333333
708,38.7228402911247,-9.162462261875678,38.75877273812435,-9.13551292662595,1428.8,6.81,safest,,,,23.813333333333333,1.4973333333333332
726,38.74080651462452,-9.162462261875678,38.713857179374784,-9.12652981487604,1158.2,5.448,shortest,,,,19.303333333333335,1.2079733333333333
726,38.74080651462452,-9.162462261875678,38.713857179374784,-9.12652981487604,1190.3,5.721,balanced,,,,19.83833333333333,1.2512133333333333
726,38.74080651462452,-9.162462261875678,38.713857179374784,-9.12652981487604,1298.7,5.942,safest,,,,21.645,1.3411600000000001
732,38.74529807049948,-9.162462261875678,38.77224740574922,-9.12652981487604,1361.6,6.661,shortest,,,,22.69333333333333,1.4406133333333333
732,38.74529807049948,-9.162462261875678,38.77224740574922,-9.12652981487604,1361.6,6.661,balanced,,,,22.69333333333333,1.4406133333333333
732,38.74529807049948,-9.162462261875678,38.77224740574922,-9.12652981487604,1361.6,6.661,safest,,,,22.69333333333333,1.4406133333333333
753,38.77224740574922,-9.162462261875678,38.77224740574922,-9.11754670312613,1293.7,6.362,shortest,,,,21.561666666666667,1.3714266666666668
753,38.77224740574922,-9.162462261875678,38.77224740574922,-9.11754670312613,1293.7,6.362,balanced,,,,21.561666666666667,1.3714266666666668
753,38.77224740574922,-9.162462261875678,38.77224740574922,-9.11754670312613,1336.8,6.53,safest,,,,22.279999999999998,1.4135999999999997
755,38.776738961624176,-9.162462261875678,38.74978962637444,-9.12652981487604,1186.8,5.886,shortest,,,,19.779999999999998,1.2620799999999999
755,38.776738961624176,-9.162462261875678,38.74978962637444,-9.12652981487604,1186.8,5.886,balanced,,,,19.779999999999998,1.2620799999999999
755,38.776738961624176,-9.162462261875678,38.74978962637444,-9.12652981487604,1349.9,6.73,safest,,,,22.498333333333335,1.4383333333333335
762,38.70487406762487,-9.157970706000723,38.74978962637444,-9.157970706000723,1608.0,7.659,shortest,,,,26.8,1.68472
762,38.70487406762487,-9.157970706000723,38.74978962637444,-9.157970706000723,1608.0,7.659,balanced,,,,26.8,1.68472
762,38.70487406762487,-9.157970706000723,38.74978962637444,-9.157970706000723,1750.9,8.145,safest,,,,29.18166666666667,1.8188666666666666
774,38.7228402911247,-9.157970706000723,38.76775584987426,-9.157970706000723,1324.9,6.539,shortest,,,,22.081666666666667,1.4063866666666667
774,38.7228402911247,-9.157970706000723,38.76775584987426,-9.157970706000723,1361.3,6.567,balanced,,,,22.688333333333333,1.4328933333333334
774,38.7228402911247,-9.157970706000723,38.76775584987426,-9.157970706000723,1473.6,7.263,safest,,,,24.56,1.56344
784,38.73182340287461,-9.157970706000723,38.75877273812435,-9.122038259001084,1448.1,7.051,shortest,,,,24.134999999999998,1.52948
784,38.73182340287461,-9.157970706000723,38.75877273812435,-9.122038259001084,1448.1,7.051,balanced,,,,24.134999999999998,1.52948
784,38.73182340287461,-9.157970706000723,38.75877273812435,-9.122038259001084,1519.6,7.336,safest,,,,25.326666666666664,1.5999466666666666
792,38.74080651462452,-9.157970706000723,38.713857179374784,-9.122038259001084,1442.9,6.75,shortest,,,,24.048333333333336,1.5019333333333333
792,38.74080651462452,-9.157970706000723,38.713857179374784,-9.122038259001084,1475.0,7.022,balanced,,,,24.583333333333332,1.5450933333333332
792,38.74080651462452,-9.157970706000723,38.713857179374784,-9.122038259001084,1583.1,7.219,safest,,,,26.384999999999998,1.63292
800,38.74529807049948,-9.157970706000723,38.74529807049948,-9.113055147251176,1198.0,5.823,shortest,,,,19.966666666666665,1.2645066666666667
800,38.74529807049948,-9.157970706000723,38.74529807049948,-9.113055147251176,1198.0,5.823,balanced,,,,19.966666666666665,1.2645066666666667
800,38.74529807049948,-9.157970706000723,38.74529807049948,-9.113055147251176,1307.5,6.132,safest,,,,21.791666666666668,1.3622266666666667
802,38.74978962637444,-9.157970706000723,38.7228402911247,-9.122038259001084,1295.3,6.403,shortest,,,,21.58833333333333,1.375773333333333
